Timestamp(ms),Current(uA)
10.7,20.308
10.71,20.264
10.72,20.308
10.73,20.264
10.74,20.264
10.75,20.264
10.76,20.264
10.77,20.264
10.78,20.308
10.79,20.308
10.8,20.352
10.81,20.264
10.82,20.308
10.83,20.352
10.84,20.308
10.85,20.439
10.86,20.483
10.87,20.308
10.88,20.308
10.89,20.527
10.9,20.483
10.91,20.396
10.92,20.439
10.93,20.615
10.94,20.483
10.95,20.483
10.96,20.527
10.97,20.352
10.98,20.396
10.99,20.352
11,20.352
11.01,20.396
11.02,20.527
11.03,20.483
11.04,20.483
11.05,20.527
11.06,20.352
11.07,20.439
11.08,20.396
11.09,20.527
11.1,20.483
11.11,20.527
11.12,20.571
11.13,20.659
11.14,20.791
11.15,20.879
11.16,20.879
11.17,20.791
11.18,20.923
11.19,21.055
11.2,20.967
11.21,20.879
11.22,20.747
11.23,20.923
11.24,20.879
11.25,20.835
11.26,20.747
11.27,20.747
11.28,20.703
11.29,20.835
11.3,20.791
11.31,20.967
11.32,21.011
11.33,21.055
11.34,21.230
11.35,21.230
11.36,21.098
11.37,21.098
11.38,21.011
11.39,21.055
11.4,20.923
11.41,20.967
11.42,20.791
11.43,20.835
11.44,21.011
11.45,21.055
11.46,20.967
11.47,20.835
11.48,20.791
11.49,20.747
11.5,20.747
11.51,20.659
11.52,20.659
11.53,20.659
11.54,20.791
11.55,20.439
11.56,20.483
11.57,20.615
11.58,20.483
11.59,20.527
11.6,20.396
11.61,20.571
11.62,20.483
11.63,20.527
11.64,20.791
11.65,20.967
11.66,21.055
11.67,21.011
11.68,21.055
11.69,21.011
11.7,21.055
11.71,21.011
11.72,20.967
11.73,20.923
11.74,21.230
11.75,21.142
11.76,21.011
11.77,21.098
11.78,21.055
11.79,21.055
11.8,21.142
11.81,21.230
11.82,21.274
11.83,21.142
11.84,21.186
11.85,21.011
11.86,20.923
11.87,21.055
11.88,21.055
11.89,20.791
11.9,20.835
11.91,20.879
11.92,20.879
11.93,20.747
11.94,20.659
11.95,20.703
11.96,20.703
11.97,20.879
11.98,20.747
11.99,20.879
12,21.142
12.01,21.011
12.02,21.011
12.03,20.923
12.04,21.055
12.05,21.318
12.06,21.011
12.07,21.186
