Timestamp(ms),Current(uA)
113.78,9.486
113.79,9.530
113.8,9.618
113.81,10.014
113.82,10.497
113.83,10.936
113.84,10.497
113.85,9.750
113.86,9.223
113.87,9.618
113.88,10.101
113.89,10.321
113.9,10.453
113.91,11.200
113.92,11.200
113.93,10.541
113.94,10.145
113.95,9.486
113.96,9.794
113.97,10.101
113.98,10.409
113.99,10.585
114,10.629
114.01,10.804
114.02,10.453
114.03,10.101
114.04,9.662
114.05,9.530
114.06,9.574
114.07,10.233
114.08,10.672
114.09,10.585
114.1,10.453
114.11,10.321
114.12,9.662
114.13,9.486
114.14,9.442
114.15,9.706
114.16,10.014
114.17,10.453
114.18,10.541
114.19,10.409
114.2,9.970
114.21,9.223
114.22,9.267
114.23,9.662
114.24,10.233
114.25,10.365
114.26,10.321
114.27,10.321
114.28,10.014
114.29,9.706
114.3,9.618
114.31,9.223
114.32,9.706
114.33,10.497
114.34,10.541
114.35,10.541
114.36,10.189
114.37,9.530
114.38,9.311
114.39,9.179
114.4,9.399
114.41,9.530
114.42,9.838
114.43,10.277
114.44,10.629
114.45,10.760
114.46,10.277
114.47,9.355
114.48,9.135
114.49,9.794
114.5,9.442
114.51,9.135
114.52,9.003
114.53,8.959
114.54,9.750
114.55,10.541
114.56,10.365
114.57,10.101
114.58,10.497
114.59,9.926
114.6,9.399
114.61,9.179
114.62,9.091
114.63,9.882
114.64,10.233
114.65,10.321
114.66,10.321
114.67,9.926
114.68,9.618
114.69,9.311
114.7,9.311
114.71,9.486
114.72,9.926
114.73,9.750
114.74,10.277
114.75,10.409
114.76,10.057
114.77,9.838
114.78,9.355
114.79,8.740
114.8,9.486
114.81,10.233
114.82,10.585
114.83,10.716
114.84,10.629
114.85,9.750
114.86,9.662
114.87,9.223
114.88,9.442
114.89,10.277
114.9,10.233
114.91,10.541
114.92,10.277
114.93,10.321
114.94,9.926
114.95,9.618
114.96,9.355
114.97,9.399
114.98,10.101
114.99,10.233
115,10.321
115.01,10.145
115.02,9.882
115.03,9.574
115.04,9.486
115.05,9.399
115.06,9.574
115.07,9.882
115.08,10.365
115.09,10.409
115.1,10.497
115.11,10.057
115.12,9.574
115.13,9.223
115.14,9.135
115.15,10.409
115.16,10.629
115.17,10.321
115.18,10.277
115.19,10.629
115.2,10.145
115.21,9.662
115.22,9.618
115.23,9.399
115.24,9.882
115.25,10.497
115.26,10.541
115.27,10.365
115.28,9.750
115.29,9.662
115.3,9.399
115.31,9.399
115.32,9.706
115.33,10.057
115.34,10.321
115.35,10.277
115.36,10.057
115.37,9.926
115.38,9.223
115.39,8.871
115.4,8.959
115.41,9.267
115.42,9.486
115.43,10.233
115.44,10.365
115.45,10.277
115.46,9.794
115.47,9.574
115.48,9.750
115.49,9.486
115.5,9.311
115.51,9.003
115.52,9.179
115.53,9.399
115.54,9.926
115.55,10.189
115.56,10.585
115.57,10.233
115.58,10.145
115.59,9.618
115.6,9.574
115.61,9.618
115.62,9.530
115.63,9.311
115.64,9.311
115.65,9.618
115.66,9.486
115.67,9.486
115.68,9.355
115.69,9.486
115.7,9.706
115.71,9.838
115.72,9.399
115.73,8.915
115.74,9.003
115.75,9.311
115.76,9.530
115.77,9.223
115.78,8.915
115.79,8.784
115.8,9.442
115.81,9.442
115.82,9.223
115.83,9.003
115.84,9.750
115.85,9.618
115.86,9.311
115.87,9.311
115.88,9.530
115.89,9.311
115.9,9.223
115.91,9.750
115.92,9.179
115.93,9.706
115.94,9.794
115.95,9.267
115.96,9.574
115.97,9.135
115.98,9.003
115.99,9.311
116,9.574
116.01,9.179
116.02,9.223
116.03,9.179
116.04,9.135
116.05,9.618
116.06,9.618
116.07,9.311
116.08,9.223
116.09,9.750
116.1,9.750
116.11,9.311
116.12,9.311
116.13,9.486
116.14,9.442
116.15,9.267
116.16,9.442
116.17,9.442
116.18,9.662
116.19,9.706
116.2,9.267
116.21,9.574
116.22,9.750
116.23,9.662
116.24,9.662
116.25,9.486
116.26,9.574
116.27,9.618
116.28,9.618
116.29,9.442
116.3,9.003
116.31,9.311
116.32,9.662
116.33,9.267
116.34,9.311
116.35,9.311
116.36,9.794
116.37,9.311
116.38,9.091
116.39,9.574
116.4,9.399
116.41,9.442
116.42,9.223
116.43,9.574
116.44,9.486
116.45,9.091
116.46,9.135
116.47,9.662
116.48,9.135
116.49,9.179
116.5,9.223
116.51,9.442
116.52,9.618
116.53,9.486
116.54,9.135
116.55,9.486
116.56,9.618
116.57,9.223
116.58,9.091
116.59,9.618
116.6,9.399
116.61,9.135
116.62,8.784
116.63,9.355
116.64,9.311
116.65,9.486
116.66,8.959
116.67,9.047
116.68,9.223
116.69,9.442
116.7,9.267
116.71,9.135
116.72,9.311
116.73,9.486
116.74,8.959
116.75,8.915
116.76,9.135
116.77,9.267
116.78,8.915
116.79,9.047
116.8,9.442
116.81,9.223
116.82,8.915
116.83,9.179
116.84,9.574
116.85,9.091
116.86,9.267
116.87,9.135
116.88,9.179
116.89,9.574
116.9,9.399
116.91,9.311
116.92,9.223
116.93,9.442
116.94,9.223
116.95,9.223
116.96,9.530
116.97,9.530
116.98,9.179
116.99,9.486
117,9.486
117.01,9.223
117.02,9.091
117.03,9.530
117.04,9.574
117.05,9.355
117.06,9.223
117.07,9.355
117.08,9.750
117.09,9.530
117.1,9.399
117.11,9.662
117.12,9.442
117.13,9.267
117.14,9.223
117.15,9.662
117.16,9.135
117.17,9.003
117.18,9.574
117.19,9.311
117.2,9.223
117.21,9.355
117.22,9.706
117.23,9.311
117.24,9.135
117.25,9.311
117.26,9.618
117.27,9.047
117.28,9.223
117.29,9.091
117.3,9.355
117.31,9.311
117.32,9.311
117.33,9.267
117.34,9.794
117.35,9.399
117.36,9.003
117.37,8.871
117.38,9.486
117.39,9.486
117.4,9.355
117.41,9.618
117.42,9.486
117.43,9.838
117.44,9.794
117.45,9.618
117.46,9.750
117.47,10.057
117.48,10.014
117.49,10.145
117.5,9.530
117.51,9.530
117.52,9.442
117.53,9.750
117.54,9.794
117.55,9.574
117.56,9.442
117.57,9.574
117.58,9.662
117.59,9.223
117.6,9.486
117.61,9.838
117.62,9.442
117.63,9.091
117.64,9.486
117.65,9.574
117.66,9.267
117.67,9.442
117.68,9.355
117.69,9.574
117.7,9.574
117.71,9.486
117.72,9.530
117.73,9.399
117.74,10.365
117.75,10.585
117.76,10.497
117.77,10.804
117.78,10.233
117.79,9.882
117.8,9.970
117.81,9.882
117.82,9.574
117.83,9.662
117.84,9.574
117.85,9.399
117.86,9.662
117.87,10.277
117.88,10.892
117.89,10.848
117.9,10.409
117.91,10.321
117.92,10.057
117.93,9.442
117.94,9.530
117.95,9.926
117.96,10.497
117.97,10.541
117.98,11.200
117.99,11.024
118,10.541
118.01,10.057
118.02,9.794
118.03,9.486
118.04,10.101
118.05,10.848
118.06,10.453
118.07,10.497
118.08,10.980
118.09,10.848
118.1,9.926
118.11,9.970
118.12,9.882
118.13,10.277
118.14,10.980
118.15,11.200
118.16,10.716
118.17,10.277
118.18,10.145
118.19,10.014
118.2,9.399
118.21,9.486
118.22,10.365
118.23,10.321
118.24,10.541
118.25,10.585
118.26,10.321
118.27,9.926
118.28,9.267
118.29,9.574
118.3,10.233
118.31,10.453
118.32,10.365
118.33,10.892
118.34,10.629
118.35,9.970
118.36,9.311
118.37,9.706
118.38,9.399
118.39,9.223
118.4,9.355
118.41,9.662
118.42,10.321
118.43,10.277
118.44,10.453
118.45,10.760
118.46,10.189
118.47,9.838
118.48,9.311
118.49,9.047
118.5,9.618
118.51,9.355
118.52,9.135
118.53,9.179
118.54,9.926
118.55,10.189
118.56,10.848
118.57,10.848
118.58,10.585
118.59,10.101
118.6,9.970
118.61,9.530
118.62,9.794
118.63,10.145
118.64,10.804
118.65,10.892
118.66,10.453
118.67,10.497
118.68,10.101
118.69,9.662
118.7,9.706
118.71,10.101
118.72,10.101
118.73,10.277
118.74,10.716
118.75,10.409
118.76,9.970
118.77,9.882
118.78,9.486
118.79,9.662
118.8,10.365
118.81,10.629
118.82,10.585
118.83,10.980
118.84,10.629
118.85,9.926
118.86,9.838
118.87,9.970
118.88,10.101
118.89,10.365
118.9,10.497
118.91,10.980
118.92,10.980
118.93,10.716
118.94,10.145
118.95,9.926
118.96,9.926
118.97,9.838
118.98,10.189
118.99,10.716
119,10.980
119.01,10.980
119.02,10.189
119.03,10.145
119.04,9.750
119.05,9.706
119.06,9.838
119.07,10.497
119.08,10.541
119.09,10.804
119.1,10.672
119.11,9.970
119.12,9.838
119.13,9.882
119.14,9.091
119.15,9.530
119.16,10.672
119.17,10.497
119.18,10.716
119.19,10.189
119.2,9.618
119.21,9.750
119.22,10.145
119.23,9.530
119.24,9.750
119.25,10.189
119.26,10.365
119.27,10.848
119.28,10.365
119.29,9.574
119.3,9.750
119.31,9.706
119.32,10.321
119.33,10.585
119.34,10.365
119.35,10.453
119.36,10.541
119.37,9.970
119.38,9.267
119.39,8.959
119.4,9.179
119.41,9.486
119.42,10.233
119.43,10.453
119.44,10.453
