Timestamp(ms),Current(uA),D0-D7
391.77,3.007,10000000
391.78,3.007,10000000
391.79,3.095,10000000
391.8,3.051,10000000
391.81,2.92,10000000
391.82,3.051,10000000
391.83,3.183,10000000
391.84,3.095,10000000
391.85,3.007,10000000
391.86,3.051,10000000
391.87,3.139,10000000
391.88,3.183,10000000
391.89,3.051,10000000
391.9,2.964,10000000
391.91,3.095,10000000
391.92,2.92,10000000
391.93,2.964,10000000
391.94,2.92,10000000
391.95,3.007,10000000
391.96,2.92,10000000
391.97,3.095,10000000
391.98,3.139,10000000
391.99,3.051,10000000
392,3.007,10000000
392.01,3.139,10000000
392.02,3.007,10000000
392.03,3.007,10000000
392.04,3.139,10000000
392.05,2.964,10000000
392.06,2.964,10000000
392.07,2.92,10000000
392.08,3.051,10000000
392.09,3.007,10000000
392.1,3.051,10000000
392.11,3.007,10000000
392.12,3.183,10000000
392.13,3.139,10000000
392.14,3.139,10000000
392.15,3.007,10000000
392.16,3.007,10000000
392.17,3.183,10000000
392.18,3.139,10000000
392.19,3.139,10000000
392.2,3.183,10000000
392.21,3.183,10000000
392.22,3.007,10000000
392.23,3.183,10000000
392.24,3.051,10000000
392.25,3.095,10000000
392.26,3.007,10000000
392.27,3.007,10000000
392.28,3.007,10000000
392.29,3.007,10000000
392.3,3.139,10000000
392.31,3.095,10000000
392.32,3.183,10000000
392.33,2.92,10000000
392.34,3.139,10000000
392.35,3.183,10000000
392.36,3.095,10000000
392.37,3.095,10000000
392.38,2.964,10000000
392.39,2.92,10000000
392.4,3.095,10000000
392.41,2.832,10000000
392.42,3.139,10000000
392.43,3.139,10000000
392.44,3.183,10000000
392.45,3.095,10000000
392.46,3.139,10000000
392.47,3.183,10000000
392.48,3.095,10000000
392.49,3.051,10000000
392.5,3.139,10000000
392.51,2.964,10000000
392.52,2.964,10000000
392.53,3.007,10000000
392.54,3.139,10000000
392.55,3.007,10000000
392.56,3.095,10000000
392.57,3.007,10000000
392.58,3.007,10000000
392.59,2.964,10000000
392.6,3.007,10000000
392.61,2.92,10000000
392.62,3.051,10000000
392.63,3.007,10000000
392.64,3.007,10000000
392.65,2.964,10000000
392.66,3.139,10000000
392.67,2.92,10000000
392.68,3.007,10000000
392.69,2.964,10000000
392.7,2.876,10000000
392.71,3.007,10000000
392.72,3.051,10000000
392.73,3.051,10000000
392.74,3.007,10000000
392.75,3.051,10000000
392.76,2.92,10000000
392.77,2.964,10000000
392.78,2.964,10000000
392.79,2.92,10000000
392.8,3.139,10000000
392.81,3.139,10000000
392.82,3.007,10000000
392.83,3.051,10000000
392.84,3.051,10000000
392.85,3.139,10000000
392.86,3.095,10000000
392.87,3.139,10000000
392.88,3.051,10000000
392.89,2.964,10000000
392.9,2.964,10000000
392.91,3.183,10000000
392.92,3.271,10000000
392.93,3.007,10000000
392.94,3.051,10000000
392.95,3.183,10000000
392.96,3.095,10000000
392.97,3.183,10000000
392.98,3.139,10000000
392.99,3.007,10000000
393,3.007,10000000
393.01,3.007,10000000
393.02,3.051,10000000
393.03,3.139,10000000
393.04,3.007,10000000
393.05,3.051,10000000
393.06,2.92,10000000
393.07,2.964,10000000
393.08,3.095,10000000
393.09,2.964,10000000
393.1,3.007,10000000
393.11,2.92,10000000
393.12,2.964,10000000
393.13,3.007,10000000
393.14,3.007,10000000
393.15,3.051,10000000
393.16,3.007,10000000
393.17,3.095,10000000
393.18,3.007,10000000
393.19,3.183,10000000
393.2,3.095,10000000
393.21,3.139,10000000
393.22,2.92,10000000
393.23,3.007,10000000
393.24,3.051,10000000
393.25,3.227,10000000
393.26,2.964,10000000
393.27,3.095,10000000
393.28,3.051,10000000
393.29,3.139,10000000
393.3,3.007,10000000
393.31,2.92,10000000
393.32,3.183,10000000
393.33,3.007,10000000
393.34,3.139,10000000
393.35,3.139,10000000
393.36,3.183,10000000
393.37,3.095,10000000
393.38,3.095,10000000
393.39,3.051,10000000
393.4,3.051,10000000
393.41,3.139,10000000
393.42,2.92,10000000
393.43,3.007,10000000
393.44,2.964,10000000
393.45,2.964,10000000
393.46,2.876,10000000
393.47,2.92,10000000
393.48,2.876,10000000
393.49,2.964,10000000
393.5,3.007,10000000
393.51,2.964,10000000
393.52,2.92,10000000
393.53,2.964,10000000
393.54,3.051,10000000
393.55,2.964,10000000
393.56,3.051,10000000
393.57,3.007,10000000
393.58,3.051,10000000
393.59,3.095,10000000
393.6,3.051,10000000
393.61,3.227,10000000
393.62,3.095,10000000
393.63,3.095,10000000
393.64,3.095,10000000
393.65,3.095,10000000
393.66,3.051,10000000
393.67,3.095,10000000
393.68,3.007,10000000
393.69,3.051,10000000
393.7,3.051,10000000
393.71,3.007,10000000
393.72,3.139,10000000
393.73,3.007,10000000
393.74,3.007,10000000
393.75,3.051,10000000
393.76,3.183,10000000
393.77,3.095,10000000
393.78,3.051,10000000
393.79,3.051,10000000
393.8,3.095,10000000
393.81,2.964,10000000
393.82,3.007,10000000
393.83,3.095,10000000
393.84,3.095,10000000
393.85,2.92,10000000
393.86,3.051,10000000
393.87,3.007,10000000
393.88,3.095,10000000
393.89,2.964,10000000
393.9,2.92,10000000
393.91,3.051,10000000
393.92,2.964,10000000
393.93,2.964,10000000
393.94,3.051,10000000
393.95,3.051,10000000
393.96,2.92,10000000
393.97,3.139,10000000
393.98,3.007,10000000
393.99,3.139,10000000
394,2.92,10000000
394.01,3.007,10000000
394.02,3.051,10000000
394.03,3.007,10000000
394.04,3.051,10000000
394.05,3.007,10000000
394.06,2.964,10000000
394.07,2.92,10000000
394.08,2.964,10000000
394.09,3.051,10000000
394.1,3.051,10000000
394.11,3.139,10000000
394.12,3.007,10000000
394.13,2.92,10000000
394.14,3.095,10000000
394.15,2.964,10000000
394.16,2.964,10000000
394.17,3.183,10000000
394.18,3.051,10000000
394.19,2.92,10000000
394.2,3.051,10000000
394.21,3.095,10000000
394.22,2.92,10000000
394.23,2.964,10000000
394.24,3.095,10000000
394.25,3.095,10000000
394.26,2.964,10000000
394.27,3.095,10000000
394.28,3.095,10000000
394.29,2.876,10000000
394.3,3.007,10000000
394.31,3.007,10000000
394.32,2.964,10000000
394.33,3.051,10000000
394.34,3.051,10000000
394.35,2.964,10000000
394.36,2.964,10000000
394.37,3.007,10000000
394.38,3.095,10000000
394.39,3.007,10000000
394.4,3.183,10000000
394.41,3.183,10000000
394.42,3.051,10000000
394.43,3.007,10000000
394.44,3.095,10000000
394.45,3.095,10000000
394.46,3.007,10000000
394.47,3.007,10000000
394.48,3.095,10000000
394.49,3.007,10000000
394.5,2.92,10000000
394.51,3.051,10000000
394.52,3.095,10000000
394.53,3.051,10000000
394.54,3.051,10000000
394.55,3.139,10000000
394.56,3.227,10000000
394.57,3.051,10000000
394.58,3.139,10000000
394.59,3.139,10000000
394.6,3.051,10000000
394.61,3.007,10000000
394.62,3.183,10000000
394.63,3.051,10000000
394.64,3.051,10000000
394.65,3.007,10000000
394.66,2.964,10000000
394.67,3.007,10000000
394.68,3.007,10000000
394.69,3.139,10000000
394.7,3.183,10000000
394.71,3.095,10000000
394.72,3.095,10000000
394.73,2.964,10000000
394.74,3.183,10000000
394.75,3.051,10000000
394.76,3.051,10000000
394.77,3.095,10000000
394.78,3.095,10000000
394.79,2.92,10000000
394.8,3.007,10000000
394.81,3.051,10000000
394.82,2.964,10000000
394.83,3.007,10000000
394.84,3.007,10000000
394.85,2.964,10000000
394.86,2.964,10000000
394.87,3.051,10000000
394.88,3.051,10000000
394.89,3.051,10000000
394.9,3.095,10000000
394.91,3.183,10000000
394.92,3.051,10000000
394.93,3.007,10000000
394.94,2.92,10000000
394.95,3.095,10000000
394.96,3.007,10000000
394.97,3.051,10000000
394.98,2.92,10000000
394.99,3.051,10000000
395,3.007,10000000
395.01,3.139,10000000
395.02,3.315,10000000
395.03,3.007,10000000
395.04,2.964,10000000
395.05,3.139,10000000
395.06,3.051,10000000
395.07,3.007,10000000
395.08,3.095,10000000
395.09,3.095,10000000
395.1,3.051,10000000
395.11,2.832,10000000
395.12,2.92,10000000
395.13,3.007,10000000
395.14,2.92,10000000
395.15,2.92,10000000
395.16,3.007,10000000
395.17,2.876,10000000
395.18,2.92,10000000
395.19,2.92,10000000
395.2,2.964,10000000
395.21,3.007,10000000
395.22,3.007,10000000
395.23,3.183,10000000
395.24,3.051,10000000
395.25,3.007,10000000
395.26,3.183,10000000
395.27,2.964,10000000
395.28,3.139,10000000
395.29,3.007,10000000
395.3,3.007,10000000
395.31,2.876,10000000
395.32,2.92,10000000
395.33,2.964,10000000
395.34,3.051,10000000
395.35,3.007,10000000
395.36,3.139,10000000
395.37,3.007,10000000
395.38,2.964,10000000
395.39,3.139,10000000
395.4,3.095,10000000
395.41,3.007,10000000
395.42,3.007,10000000
395.43,2.832,10000000
395.44,3.139,10000000
395.45,3.095,10000000
395.46,3.095,10000000
395.47,3.095,10000000
395.48,2.92,10000000
395.49,3.139,10000000
395.5,3.007,10000000
395.51,2.92,10000000
395.52,3.139,10000000
395.53,2.92,10000000
395.54,2.92,10000000
395.55,2.92,10000000
395.56,3.095,10000000
395.57,3.007,10000000
395.58,3.095,10000000
395.59,2.964,10000000
395.6,3.139,10000000
395.61,3.007,10000000
395.62,2.92,10000000
395.63,3.095,10000000
395.64,3.051,10000000
395.65,2.92,10000000
395.66,3.051,10000000
395.67,3.051,10000000
395.68,2.964,10000000
395.69,2.964,10000000
395.7,2.92,10000000
395.71,3.007,10000000
395.72,2.92,10000000
395.73,2.964,10000000
395.74,3.095,10000000
395.75,3.051,10000000
395.76,3.007,10000000
395.77,3.007,10000000
395.78,3.007,10000000
395.79,3.139,10000000
395.8,3.007,10000000
395.81,3.051,10000000
395.82,3.051,10000000
395.83,2.964,10000000
395.84,3.051,10000000
395.85,2.964,10000000
395.86,2.964,10000000
395.87,2.92,10000000
395.88,3.007,10000000
395.89,3.095,10000000
395.9,3.007,10000000
395.91,3.007,10000000
395.92,3.095,10000000
395.93,2.964,10000000
395.94,2.964,10000000
395.95,2.92,10000000
395.96,3.007,10000000
395.97,3.051,10000000
395.98,2.92,10000000
395.99,2.964,10000000
396,3.007,10000000
396.01,2.832,10000000
396.02,3.007,10000000
396.03,3.007,10000000
396.04,3.139,10000000
396.05,3.051,10000000
396.06,2.964,10000000
396.07,3.183,10000000
396.08,2.92,10000000
396.09,3.007,10000000
396.1,3.183,10000000
396.11,3.051,10000000
396.12,3.051,10000000
396.13,2.964,10000000
396.14,3.007,10000000
396.15,3.139,10000000
396.16,2.964,10000000
396.17,3.051,10000000
396.18,3.095,10000000
396.19,3.139,10000000
396.2,3.007,10000000
396.21,3.051,10000000
396.22,3.227,10000000
396.23,3.007,10000000
396.24,3.007,10000000
396.25,3.051,10000000
396.26,2.92,10000000
396.27,3.007,10000000
396.28,2.876,10000000
396.29,2.964,10000000
396.3,2.964,10000000
396.31,3.139,10000000
396.32,3.051,10000000
396.33,3.007,10000000
396.34,3.139,10000000
396.35,2.964,10000000
396.36,3.051,10000000
396.37,3.051,10000000
396.38,3.007,10000000
396.39,3.007,10000000
396.4,3.227,10000000
396.41,2.92,10000000
396.42,3.007,10000000
396.43,2.964,10000000
396.44,3.183,10000000
396.45,2.92,10000000
396.46,2.92,10000000
396.47,3.007,10000000
396.48,2.92,10000000
396.49,3.095,10000000
396.5,3.007,10000000
396.51,3.007,10000000
396.52,2.964,10000000
396.53,3.051,10000000
396.54,3.095,10000000
396.55,3.183,10000000
396.56,3.139,10000000
396.57,3.007,10000000
396.58,3.007,10000000
396.59,3.139,10000000
396.6,3.095,10000000
396.61,3.183,10000000
396.62,3.139,10000000
396.63,3.007,10000000
396.64,3.095,10000000
396.65,3.007,10000000
396.66,3.007,10000000
396.67,2.964,10000000
396.68,3.095,10000000
396.69,2.964,10000000
396.7,2.92,10000000
396.71,2.92,10000000
396.72,2.832,10000000
396.73,3.095,10000000
396.74,3.007,10000000
396.75,3.139,10000000
396.76,2.876,10000000
396.77,2.92,10000000
396.78,3.007,10000000
396.79,3.095,10000000
396.8,3.139,10000000
396.81,2.832,10000000
396.82,3.139,10000000
396.83,2.876,10000000
396.84,2.92,10000000
396.85,3.183,10000000
396.86,3.139,10000000
396.87,3.095,10000000
396.88,3.007,10000000
396.89,2.92,10000000
396.9,2.964,10000000
396.91,2.964,10000000
396.92,3.315,10000000
396.93,3.227,10000000
396.94,3.051,10000000
396.95,3.095,10000000
396.96,3.139,10000000
396.97,3.051,10000000
396.98,3.007,10000000
396.99,3.139,10000000
397,3.139,10000000
397.01,3.139,10000000
397.02,3.095,10000000
397.03,2.92,10000000
397.04,3.095,10000000
397.05,3.051,10000000
397.06,3.095,10000000
397.07,3.095,10000000
397.08,3.095,10000000
397.09,3.139,10000000
397.1,3.095,10000000
397.11,2.964,10000000
397.12,3.007,10000000
397.13,3.095,10000000
397.14,2.964,10000000
397.15,3.007,10000000
397.16,3.007,10000000
397.17,3.095,10000000
397.18,2.964,10000000
397.19,2.964,10000000
397.2,3.095,10000000
397.21,3.007,10000000
397.22,3.007,10000000
397.23,3.007,10000000
397.24,2.964,10000000
397.25,3.007,10000000
397.26,2.964,10000000
397.27,3.051,10000000
397.28,3.095,10000000
397.29,3.095,10000000
397.3,3.095,10000000
397.31,3.007,10000000
397.32,2.964,10000000
397.33,3.095,10000000
397.34,3.183,10000000
397.35,3.095,10000000
397.36,3.139,10000000
397.37,2.964,10000000
397.38,3.139,10000000
397.39,3.139,10000000
397.4,3.007,10000000
397.41,2.876,10000000
397.42,3.095,10000000
397.43,2.964,10000000
397.44,3.095,10000000
397.45,2.964,10000000
397.46,3.007,10000000
397.47,3.095,10000000
397.48,2.92,10000000
397.49,3.051,10000000
397.5,2.92,10000000
397.51,3.051,10000000
397.52,2.964,10000000
397.53,3.007,10000000
397.54,2.964,10000000
397.55,3.007,10000000
397.56,3.051,10000000
397.57,3.007,10000000
397.58,2.964,10000000
397.59,3.095,10000000
397.6,3.007,10000000
397.61,3.007,10000000
397.62,3.051,10000000
397.63,3.095,10000000
397.64,3.139,10000000
397.65,2.92,10000000
397.66,3.095,10000000
397.67,3.095,10000000
397.68,3.007,10000000
397.69,3.139,10000000
397.7,3.139,10000000
397.71,2.964,10000000
397.72,3.007,10000000
397.73,2.964,10000000
397.74,3.007,10000000
397.75,2.92,10000000
397.76,2.964,10000000
397.77,3.007,10000000
397.78,3.007,10000000
397.79,3.139,10000000
397.8,3.139,10000000
397.81,3.183,10000000
397.82,3.007,10000000
397.83,2.964,10000000
397.84,3.095,10000000
397.85,3.007,10000000
397.86,3.095,10000000
397.87,3.051,10000000
397.88,3.095,10000000
397.89,3.007,10000000
397.9,2.964,10000000
397.91,3.007,10000000
397.92,3.007,10000000
397.93,2.964,10000000
397.94,3.007,10000000
397.95,2.876,10000000
397.96,3.007,10000000
397.97,2.964,10000000
397.98,3.051,10000000
397.99,3.051,10000000
398,3.095,10000000
398.01,3.095,10000000
398.02,3.007,10000000
398.03,3.007,10000000
398.04,3.095,10000000
398.05,2.964,10000000
398.06,3.095,10000000
398.07,3.051,10000000
398.08,3.007,10000000
398.09,3.095,10000000
398.1,3.007,10000000
398.11,2.964,10000000
398.12,3.051,10000000
398.13,3.007,10000000
398.14,2.964,10000000
398.15,3.007,10000000
398.16,2.92,10000000
398.17,3.007,10000000
398.18,3.007,10000000
398.19,3.095,10000000
398.2,3.095,10000000
398.21,3.007,10000000
398.22,3.183,10000000
398.23,2.964,10000000
398.24,3.139,10000000
398.25,2.964,10000000
398.26,3.095,10000000
398.27,2.964,10000000
398.28,3.095,10000000
398.29,3.095,10000000
398.3,2.832,10000000
398.31,3.139,10000000
398.32,3.007,10000000
398.33,3.051,10000000
398.34,2.964,10000000
398.35,3.007,10000000
398.36,3.007,10000000
398.37,3.007,10000000
398.38,3.095,10000000
398.39,3.007,10000000
398.4,3.051,10000000
398.41,2.92,10000000
398.42,2.964,10000000
398.43,3.051,10000000
398.44,3.051,10000000
398.45,3.095,10000000
398.46,3.095,10000000
398.47,2.92,10000000
398.48,2.92,10000000
398.49,2.876,10000000
398.5,2.964,10000000
398.51,3.139,10000000
398.52,3.051,10000000
398.53,3.007,10000000
398.54,3.095,10000000
398.55,3.007,10000000
398.56,2.964,10000000
398.57,3.007,10000000
398.58,3.007,10000000
398.59,3.139,10000000
398.6,3.139,10000000
398.61,2.964,10000000
398.62,3.051,10000000
398.63,3.139,10000000
398.64,3.051,10000000
398.65,3.007,10000000
398.66,2.92,10000000
398.67,3.139,10000000
398.68,2.832,10000000
398.69,3.139,10000000
398.7,3.051,10000000
398.71,3.095,10000000
398.72,3.007,10000000
398.73,3.095,10000000
398.74,3.095,10000000
398.75,3.051,10000000
398.76,2.92,10000000
398.77,3.007,10000000
398.78,3.007,10000000
398.79,2.92,10000000
398.8,3.007,10000000
398.81,2.92,10000000
398.82,3.007,10000000
398.83,2.832,10000000
398.84,2.964,10000000
398.85,3.051,10000000
398.86,3.095,10000000
398.87,3.051,10000000
398.88,3.095,10000000
398.89,2.964,10000000
398.9,3.051,10000000
398.91,3.051,10000000
398.92,3.227,10000000
398.93,3.183,10000000
398.94,2.92,10000000
398.95,2.964,10000000
398.96,2.964,10000000
398.97,3.139,10000000
398.98,3.007,10000000
398.99,3.095,10000000
399,3.007,10000000
399.01,3.007,10000000
399.02,3.007,10000000
399.03,3.139,10000000
399.04,2.964,10000000
399.05,2.964,10000000
399.06,3.007,10000000
399.07,3.051,10000000
399.08,3.139,10000000
399.09,3.051,10000000
399.1,2.876,10000000
399.11,2.876,10000000
399.12,2.964,10000000
399.13,3.095,10000000
399.14,3.139,10000000
399.15,3.139,10000000
399.16,3.051,10000000
399.17,3.183,10000000
399.18,2.964,10000000
399.19,3.139,10000000
399.2,3.139,10000000
399.21,3.007,10000000
399.22,3.051,10000000
399.23,3.183,10000000
399.24,3.051,10000000
399.25,3.139,10000000
399.26,2.964,10000000
399.27,3.051,10000000
399.28,2.92,10000000
399.29,3.007,10000000
399.3,3.051,10000000
399.31,3.007,10000000
399.32,2.92,10000000
399.33,2.964,10000000
399.34,2.964,10000000
399.35,3.007,10000000
399.36,2.964,10000000
399.37,2.876,10000000
399.38,2.92,10000000
399.39,2.832,10000000
399.4,2.92,10000000
399.41,3.051,10000000
399.42,3.139,10000000
399.43,3.007,10000000
399.44,3.051,10000000
399.45,3.139,10000000
399.46,2.92,10000000
399.47,3.051,10000000
399.48,2.832,10000000
399.49,3.139,10000000
399.5,3.051,10000000
399.51,3.007,10000000
399.52,3.007,10000000
399.53,3.139,10000000
399.54,2.92,10000000
399.55,2.92,10000000
399.56,3.139,10000000
399.57,3.095,10000000
399.58,3.183,10000000
399.59,3.139,10000000
399.6,3.227,10000000
399.61,3.139,10000000
399.62,3.227,10000000
399.63,3.227,10000000
399.64,3.051,10000000
399.65,3.183,10000000
399.66,3.139,10000000
399.67,2.964,10000000
399.68,3.095,10000000
399.69,2.876,10000000
399.7,2.92,10000000
399.71,3.095,10000000
399.72,2.92,10000000
399.73,3.095,10000000
399.74,3.095,10000000
399.75,2.92,10000000
399.76,2.964,10000000
399.77,2.92,10000000
399.78,3.007,10000000
399.79,3.007,10000000
399.8,3.095,10000000
399.81,3.007,10000000
399.82,3.051,10000000
399.83,3.007,10000000
399.84,3.051,10000000
399.85,3.095,10000000
399.86,3.139,10000000
399.87,3.139,10000000
399.88,2.92,10000000
399.89,3.139,10000000
399.9,3.095,10000000
399.91,3.051,10000000
399.92,2.92,10000000
399.93,3.051,10000000
399.94,2.964,10000000
399.95,3.007,10000000
399.96,2.964,10000000
399.97,2.964,10000000
399.98,3.095,10000000
399.99,2.92,10000000
400,2.788,10000000
400.01,3.095,10000000
400.02,3.139,10000000
400.03,3.095,10000000
400.04,3.095,10000000
400.05,2.92,10000000
400.06,3.051,10000000
400.07,2.92,10000000
400.08,2.744,10000000
400.09,2.92,10000000
400.1,3.051,10000000
400.11,3.007,10000000
400.12,3.007,10000000
400.13,3.139,10000000
400.14,2.964,10000000
400.15,3.007,10000000
400.16,3.007,10000000
400.17,2.964,10000000
400.18,2.964,10000000
400.19,3.139,10000000
400.2,3.051,10000000
400.21,2.964,10000000
400.22,2.964,10000000
400.23,3.139,10000000
400.24,3.139,10000000
400.25,3.007,10000000
400.26,3.007,10000000
400.27,2.876,10000000
400.28,3.139,10000000
400.29,3.139,10000000
400.3,3.095,10000000
400.31,3.051,10000000
400.32,3.007,10000000
400.33,2.964,10000000
400.34,3.095,10000000
400.35,3.183,10000000
400.36,3.095,10000000
400.37,3.183,10000000
400.38,3.051,10000000
400.39,3.095,10000000
400.4,3.095,10000000
400.41,3.007,10000000
400.42,3.095,10000000
400.43,2.92,10000000
400.44,3.183,10000000
400.45,2.92,10000000
400.46,2.92,10000000
400.47,3.051,10000000
400.48,3.139,10000000
400.49,3.139,10000000
400.5,3.227,10000000
400.51,3.227,10000000
400.52,3.183,10000000
400.53,3.051,10000000
400.54,3.139,10000000
400.55,2.964,10000000
400.56,3.007,10000000
400.57,3.051,10000000
400.58,2.964,10000000
400.59,3.051,10000000
400.6,2.92,10000000
400.61,3.007,10000000
400.62,2.92,10000000
400.63,2.964,10000000
400.64,2.92,10000000
400.65,2.92,10000000
400.66,3.227,10000000
400.67,2.92,10000000
400.68,3.095,10000000
400.69,3.051,10000000
400.7,3.095,10000000
400.71,3.007,10000000
400.72,3.183,10000000
400.73,3.007,10000000
400.74,3.007,10000000
400.75,3.051,10000000
400.76,3.271,10000000
400.77,3.095,10000000
400.78,3.007,10000000
400.79,3.051,10000000
400.8,3.051,10000000
400.81,3.007,10000000
400.82,2.964,10000000
400.83,3.007,10000000
400.84,2.92,10000000
400.85,3.007,10000000
400.86,2.964,10000000
400.87,2.832,10000000
400.88,3.051,10000000
400.89,2.964,10000000
400.9,2.92,10000000
400.91,3.007,10000000
400.92,2.92,10000000
400.93,2.92,10000000
400.94,2.92,10000000
400.95,2.876,10000000
400.96,2.876,10000000
400.97,3.095,10000000
400.98,3.051,10000000
400.99,3.007,10000000
401,3.095,10000000
401.01,3.007,10000000
401.02,2.964,10000000
401.03,2.964,10000000
401.04,2.964,10000000
401.05,3.007,10000000
401.06,3.095,10000000
401.07,2.964,10000000
401.08,2.964,10000000
401.09,2.964,10000000
401.1,3.007,10000000
401.11,3.051,10000000
401.12,3.139,10000000
401.13,2.92,10000000
401.14,3.007,10000000
401.15,3.095,10000000
401.16,2.964,10000000
401.17,2.964,10000000
401.18,3.007,10000000
401.19,3.007,10000000
401.2,3.007,10000000
401.21,3.007,10000000
401.22,3.051,10000000
401.23,2.92,10000000
401.24,2.92,10000000
401.25,3.051,10000000
401.26,3.095,10000000
401.27,3.051,10000000
401.28,2.964,10000000
401.29,3.051,10000000
401.3,2.964,10000000
401.31,3.139,10000000
401.32,3.051,10000000
401.33,3.007,10000000
401.34,3.183,10000000
401.35,2.92,10000000
401.36,3.095,10000000
401.37,3.051,10000000
401.38,3.051,10000000
401.39,2.964,10000000
401.4,3.139,10000000
401.41,2.92,10000000
401.42,2.876,10000000
401.43,2.964,10000000
401.44,3.051,10000000
401.45,2.964,10000000
401.46,3.007,10000000
401.47,3.051,10000000
401.48,3.007,10000000
401.49,2.964,10000000
401.5,3.095,10000000
401.51,3.095,10000000
401.52,3.139,10000000
401.53,3.227,10000000
401.54,3.095,10000000
401.55,3.139,10000000
401.56,3.095,10000000
401.57,3.095,10000000
401.58,3.051,10000000
401.59,3.139,10000000
401.6,3.095,10000000
401.61,2.964,10000000
401.62,2.92,10000000
401.63,2.964,10000000
401.64,3.051,10000000
401.65,2.964,10000000
401.66,2.964,10000000
401.67,3.007,10000000
401.68,2.964,10000000
401.69,3.007,10000000
401.7,3.007,10000000
401.71,3.007,10000000
401.72,2.92,10000000
401.73,3.051,10000000
401.74,3.051,10000000
401.75,2.92,10000000
401.76,3.139,10000000
401.77,3.095,10000000
401.78,2.92,10000000
401.79,3.139,10000000
401.8,3.139,10000000
401.81,2.964,10000000
401.82,2.964,10000000
401.83,3.139,10000000
401.84,3.007,10000000
401.85,2.92,10000000
401.86,3.139,10000000
401.87,3.051,10000000
401.88,3.139,10000000
401.89,3.051,10000000
401.9,3.051,10000000
401.91,3.095,10000000
401.92,3.095,10000000
401.93,3.095,10000000
401.94,3.007,10000000
401.95,3.051,10000000
401.96,3.051,10000000
401.97,3.139,10000000
401.98,3.139,10000000
401.99,3.095,10000000
402,2.964,10000000
402.01,3.139,10000000
402.02,3.007,10000000
402.03,3.051,10000000
402.04,3.007,10000000
402.05,3.051,10000000
402.06,3.007,10000000
402.07,3.051,10000000
402.08,2.92,10000000
402.09,2.964,10000000
402.1,3.095,10000000
402.11,2.964,10000000
402.12,2.92,10000000
402.13,3.007,10000000
402.14,3.051,10000000
402.15,3.007,10000000
402.16,3.051,10000000
402.17,3.095,10000000
402.18,3.051,10000000
402.19,3.051,10000000
402.2,3.227,10000000
402.21,3.007,10000000
402.22,3.007,10000000
402.23,2.92,10000000
402.24,3.007,10000000
402.25,2.92,10000000
402.26,2.964,10000000
402.27,2.964,10000000
402.28,3.007,10000000
402.29,3.007,10000000
402.3,3.007,10000000
402.31,3.183,10000000
402.32,3.007,10000000
402.33,3.051,10000000
402.34,3.007,10000000
402.35,2.964,10000000
402.36,3.139,10000000
402.37,2.92,10000000
402.38,3.183,10000000
402.39,3.139,10000000
402.4,2.964,10000000
402.41,3.139,10000000
402.42,3.095,10000000
402.43,2.964,10000000
402.44,2.92,10000000
402.45,3.007,10000000
402.46,3.095,10000000
402.47,3.051,10000000
402.48,3.139,10000000
402.49,3.139,10000000
402.5,3.007,10000000
402.51,3.051,10000000
402.52,3.051,10000000
402.53,3.007,10000000
402.54,2.876,10000000
402.55,3.095,10000000
402.56,3.051,10000000
402.57,3.095,10000000
402.58,3.183,10000000
402.59,2.964,10000000
402.6,3.007,10000000
402.61,3.007,10000000
402.62,2.92,10000000
402.63,3.007,10000000
402.64,2.964,10000000
402.65,3.007,10000000
402.66,3.139,10000000
402.67,3.139,10000000
402.68,3.095,10000000
402.69,3.007,10000000
402.7,3.007,10000000
402.71,3.095,10000000
402.72,3.051,10000000
402.73,3.095,10000000
402.74,3.183,10000000
402.75,2.92,10000000
402.76,3.095,10000000
402.77,3.007,10000000
402.78,2.964,10000000
402.79,3.051,10000000
402.8,2.964,10000000
402.81,3.095,10000000
402.82,3.227,10000000
402.83,3.227,10000000
402.84,3.183,10000000
402.85,2.832,10000000
402.86,3.007,10000000
402.87,3.139,10000000
402.88,3.007,10000000
402.89,3.051,10000000
402.9,3.095,10000000
402.91,3.007,10000000
402.92,3.051,10000000
402.93,2.964,10000000
402.94,3.139,10000000
402.95,3.139,10000000
402.96,3.095,10000000
402.97,3.095,10000000
402.98,3.095,10000000
402.99,3.007,10000000
403,3.095,10000000
403.01,2.832,10000000
403.02,3.183,10000000
403.03,3.007,10000000
403.04,3.095,10000000
403.05,3.007,10000000
403.06,3.007,10000000
403.07,3.007,10000000
403.08,3.051,10000000
403.09,3.095,10000000
403.1,3.139,10000000
403.11,3.095,10000000
403.12,3.139,10000000
403.13,3.007,10000000
403.14,3.007,10000000
403.15,3.139,10000000
403.16,3.095,10000000
403.17,2.92,10000000
403.18,3.007,10000000
403.19,3.139,10000000
403.2,2.876,10000000
403.21,3.007,10000000
403.22,3.139,10000000
403.23,3.051,10000000
403.24,3.051,10000000
403.25,3.007,10000000
403.26,2.964,10000000
403.27,3.095,10000000
403.28,3.183,10000000
403.29,3.095,10000000
403.3,3.095,10000000
403.31,3.051,10000000
403.32,3.007,10000000
403.33,2.92,10000000
403.34,2.964,10000000
403.35,3.007,10000000
403.36,3.051,10000000
403.37,2.964,10000000
403.38,3.095,10000000
403.39,3.095,10000000
403.4,2.964,10000000
403.41,3.095,10000000
403.42,3.183,10000000
